annual_income,tot_outstanding_debt,credit_lines_count,delinquency_30d_freq,industry_sector,customer_tenure_months,support_tickets_count,marketing_email_opens,branch_code,account_manager_id,default_flag
18775.360186202463,36801.83519826492,4,1,Construction,4,2,8,BR017,AM045,1
39324.99979130914,33432.333033061965,8,1,Manufacturing,19,2,2,BR018,AM044,1
27977.57810431159,43176.506671331765,3,1,Retail,40,3,9,BR014,AM028,1
77653.97812701754,58435.067095472026,5,0,Finance,18,1,3,BR001,AM009,0
42998.99056219991,5651.905381313103,8,1,Healthcare,10,5,1,BR007,AM011,0
10000.0,86049.35686364472,7,2,Tech,37,0,15,BR006,AM027,1
10000.0,28591.19007304411,1,0,Healthcare,35,5,10,BR020,AM010,1
41135.76588435564,3754.9583095396097,4,1,Healthcare,42,2,18,BR004,AM012,0
10000.0,77131.66114317972,2,2,Construction,69,5,20,BR008,AM035,1
35253.895112291626,23656.42305747562,2,1,Healthcare,3,4,4,BR009,AM045,0
112690.21821548608,5288.446346487522,7,0,Manufacturing,10,3,1,BR002,AM035,1
34271.29782310178,50225.92053248395,3,1,Construction,102,1,6,BR005,AM031,0
19652.027688956292,106067.93738361502,3,2,Construction,21,3,4,BR001,AM044,1
41233.08631379928,109352.90085578249,6,3,Construction,26,3,10,BR018,AM017,1
24518.23896204365,158105.2542910363,6,0,Retail,51,2,18,BR003,AM049,1
31552.574423052807,101136.22383952701,1,4,Manufacturing,28,1,9,BR007,AM047,1
113525.08584931996,1000.0,1,1,Construction,27,2,0,BR004,AM018,0
19517.101094007485,23921.242735035627,6,2,Finance,2,1,9,BR006,AM037,0
129963.67446027015,85336.71264152216,7,3,Construction,16,2,1,BR018,AM006,0
94303.04735079677,22805.27336404259,9,0,Manufacturing,26,2,3,BR009,AM050,0
10000.0,46008.47552844687,4,1,Services,39,2,2,BR001,AM017,1
10000.0,46610.45641881865,6,1,Healthcare,12,1,6,BR011,AM003,1
10000.0,22708.506488173472,3,4,Retail,3,3,15,BR020,AM038,1
10000.0,117417.80279976342,4,2,Retail,10,1,0,BR019,AM033,1
10000.0,34981.2402960404,9,1,Finance,13,1,0,BR011,AM046,1
45954.994903086685,31254.263001169573,1,1,Healthcare,33,0,31,BR013,AM044,0
10000.0,299848.89914796775,5,0,Tech,1,1,5,BR019,AM020,1
15366.28753179474,34011.583704724,7,3,Tech,11,2,13,BR010,AM041,1
74541.04160389108,9824.97463635685,3,1,Healthcare,14,2,20,BR002,AM039,1
10000.0,35981.685907102124,2,1,Services,19,3,4,BR005,AM016,1
,84104.92926153068,2,1,Finance,84,3,7,BR007,AM036,1
13243.338673585178,74997.86834050133,1,3,Tech,32,3,20,BR001,AM007,1
10000.0,77695.84757504745,5,2,Construction,6,1,9,BR007,AM002,1
47726.21633759654,61554.14660394483,3,4,Construction,24,4,2,BR002,AM040,1
39655.96705732881,14666.085874273762,7,0,Healthcare,10,3,9,BR015,AM034,0
83976.63256347788,99055.55486086148,1,3,Tech,40,3,33,BR014,AM004,1
53131.74315057601,111953.9796570883,9,2,Healthcare,4,3,42,BR018,AM049,1
65079.832239759126,10793.0502161176,2,3,Retail,3,2,23,BR018,AM017,0
13253.354492269542,6989.296234841764,8,0,Services,2,2,12,BR014,AM007,1
10000.0,185668.78990599205,4,0,Construction,18,0,21,BR011,AM012,1
55550.25584021699,101370.53215659631,6,2,Services,3,4,5,BR013,AM012,1
65768.36732973678,111856.79333837601,9,1,Tech,1,1,4,BR019,AM010,1
,108743.1956236006,7,3,Manufacturing,9,3,52,BR019,AM044,0
21283.1741661042,39010.12691133318,8,1,Healthcare,38,5,21,BR003,AM025,1
18609.75647846931,51979.69298079449,7,1,Healthcare,4,1,1,BR019,AM049,1
59918.18013374348,39412.78277010478,2,0,Finance,10,1,16,BR012,AM005,1
16669.346837230125,2628.1971286060702,9,0,Services,13,2,0,BR018,AM017,0
106805.51697597305,68423.3283129326,1,2,Services,50,1,5,BR007,AM038,0
78193.56628664996,35193.42579495891,2,2,Tech,15,1,0,BR018,AM050,1
22414.224377686387,52164.89763336649,3,0,Finance,17,3,4,BR012,AM011,1
55591.38865981845,34922.03884509062,3,2,Tech,7,0,16,BR010,AM045,0
56185.31947420069,33845.12438046132,4,2,Construction,26,0,1,BR006,AM022,1
10000.0,9424.372916436752,5,0,Finance,1,0,4,BR003,AM020,0
93137.82723470528,16335.957706437353,6,1,Manufacturing,80,2,2,BR014,AM032,0
28148.299590270173,8649.423806794606,1,1,Finance,16,2,1,BR016,AM023,0
70053.3023009332,10887.052036119518,8,3,Manufacturing,1,1,34,BR009,AM023,1
15429.41704658033,180554.05007468848,6,2,Services,19,0,5,BR007,AM002,1
90351.62058183705,8309.426581925973,9,1,Manufacturing,17,2,0,BR014,AM045,0
19719.53816240685,15685.591258306822,5,2,Tech,6,2,11,BR013,AM003,0
,44651.86720387048,7,0,Healthcare,5,1,7,BR016,AM033,1
94316.29187849814,47103.3266253665,4,2,Finance,7,4,17,BR018,AM005,1
10000.0,8360.267017221855,6,0,Tech,3,1,4,BR012,AM023,0
15386.145335401556,78925.41653255046,6,1,Tech,18,3,24,BR015,AM025,1
119878.89532753143,76903.06339930125,4,3,Finance,50,1,0,BR007,AM024,0
120317.98160415958,13545.686131043913,6,3,Services,61,3,7,BR018,AM030,0
34079.891642210554,17030.681204297616,8,1,Retail,73,0,6,BR014,AM030,1
39969.20321562098,139021.25973460908,5,4,Tech,22,0,0,BR018,AM008,1
23800.586544914306,87340.67593786787,2,1,Manufacturing,23,2,0,BR015,AM046,1
13880.911149847881,59832.8205698632,9,0,Finance,8,0,3,BR006,AM049,1
15939.453382015588,4290.598728596498,4,1,Manufacturing,51,2,8,BR011,AM036,0
44652.94319714025,27086.93407402103,4,2,Tech,16,1,2,BR018,AM029,1
55833.514946523086,40969.757755257924,7,3,Healthcare,7,1,2,BR003,AM021,0
62727.81664884595,10376.509335920946,6,2,Retail,80,1,1,BR003,AM016,0
62353.24127394967,29730.889590331855,4,1,Services,29,1,26,BR002,AM023,0
10000.0,45942.93600284422,6,3,Tech,14,3,8,BR012,AM029,1
27281.983862934238,19828.490451212507,3,1,Services,1,1,2,BR016,AM037,1
10000.0,75921.5806320846,7,0,Finance,3,2,35,BR010,AM026,1
31898.452627815717,91769.76520645547,6,0,Finance,5,1,5,BR012,AM045,1
23302.21099949134,19549.23309051985,3,1,Retail,55,1,1,BR004,AM024,0
87464.74656883205,91211.1851457088,1,1,Tech,85,2,7,BR019,AM040,0
17287.664778715403,5467.119758241085,5,1,Healthcare,7,2,5,BR016,AM026,1
10000.0,90924.40548232211,2,0,Tech,16,0,9,BR002,AM045,1
10000.0,8287.99889938597,7,3,Tech,37,2,12,BR005,AM027,0
57337.22188316375,4328.41843896165,7,3,Construction,11,1,4,BR018,AM011,0
38516.2271899214,51329.756369701354,4,2,Finance,16,1,1,BR019,AM027,0
10000.0,31927.01884239309,6,3,Tech,52,2,5,BR009,AM046,1
10000.0,119238.91412179515,1,1,Tech,5,1,7,BR018,AM022,1
48288.33886612399,22564.133932907345,2,1,Healthcare,120,0,6,BR013,AM001,0
10000.0,16924.37172910149,6,0,Retail,14,0,0,BR005,AM038,1
69007.43415234325,34730.90370410136,2,1,Retail,7,3,15,BR010,AM027,1
48999.9901252002,30435.355689970038,4,1,Construction,53,3,4,BR006,AM001,0
10000.0,21112.36062462148,4,0,Tech,1,0,3,BR017,AM015,0
10000.0,59166.25525566022,9,2,Manufacturing,24,1,2,BR008,AM011,1
172618.34248232367,71264.61640823935,7,1,Services,1,5,8,BR016,AM038,0
18753.503302091583,95860.6821966311,7,1,Healthcare,70,0,8,BR010,AM029,1
18522.2104190125,180331.07648062267,1,3,Tech,24,0,5,BR011,AM030,1
67023.01613130709,15507.032247508567,5,1,Healthcare,12,1,11,BR005,AM023,0
117686.58151852975,62955.51293521198,3,0,Finance,13,0,0,BR008,AM042,1
170750.95758407936,,3,3,Construction,4,1,16,BR015,AM026,1
55995.96920465367,56517.8385549117,6,2,Manufacturing,10,1,2,BR010,AM037,1
18880.839984765025,32311.43265949573,4,4,Retail,56,4,6,BR006,AM018,0
10000.0,253943.85534151623,8,2,Services,39,2,13,BR002,AM015,1
60049.70161818503,65263.770037406495,4,0,Construction,25,2,1,BR017,AM040,0
32694.41630245972,152342.12179800816,8,0,Retail,82,1,23,BR018,AM022,1
22081.325012198948,90081.263675484,4,0,Finance,20,3,1,BR006,AM002,1
94729.50701912362,116601.21586840152,3,1,Tech,4,4,16,BR010,AM003,1
10000.0,84213.24486241744,5,0,Construction,30,1,5,BR016,AM026,1
,30731.50922895464,5,1,Tech,21,1,1,BR018,AM029,0
10000.0,14503.476230575157,1,0,Construction,13,1,20,BR006,AM029,0
25294.17478331705,23127.190189120105,8,0,Construction,3,0,13,BR001,AM038,1
10000.0,1022.1895044935487,8,0,Tech,27,3,2,BR017,AM050,0
10000.0,37116.15353939552,8,1,Construction,14,2,10,BR017,AM023,1
10000.0,35165.71457272172,4,1,Finance,20,4,1,BR001,AM039,1
41902.73545627886,37248.39541980207,9,0,Healthcare,9,3,37,BR014,AM023,1
54823.90870385891,182543.0211577786,3,1,Retail,4,1,7,BR004,AM028,1
35022.15108811474,121211.6563505064,7,0,Finance,10,1,1,BR017,AM048,1
130988.80836409508,8819.724530073847,6,1,Healthcare,45,2,0,BR019,AM035,1
18791.863116810688,23013.162778503774,9,1,Healthcare,4,2,9,BR014,AM002,1
13458.766296822349,27578.577192962628,4,3,Retail,15,0,10,BR006,AM043,1
81180.10152680919,22356.006682281568,4,1,Services,8,1,38,BR011,AM028,0
10123.282709274135,80097.29330268326,6,0,Services,78,2,6,BR009,AM024,1
132114.80425007644,37120.82831298036,8,0,Construction,2,0,4,BR008,AM003,0
10000.0,42443.266391156445,3,3,Retail,6,4,12,BR012,AM010,1
140101.07691517926,95870.74672353434,8,6,Healthcare,14,1,16,BR006,AM034,0
10000.0,81976.34226295658,8,2,Tech,6,1,11,BR016,AM019,1
88708.84916640035,7090.364195206476,7,1,Construction,29,3,13,BR020,AM001,0
30005.73001397561,62573.242785059694,7,1,Healthcare,11,1,11,BR010,AM038,1
198273.14431704133,28585.087773620384,5,1,Finance,36,2,1,BR003,AM037,0
10000.0,17452.979514759416,2,1,Tech,19,1,16,BR007,AM004,1
32284.38654933395,,2,3,Manufacturing,13,0,9,BR010,AM007,0
139343.0088502402,33398.30122928727,8,1,Services,10,1,4,BR012,AM003,0
29617.757327241758,21959.11079249906,6,0,Construction,6,1,10,BR006,AM014,0
39705.1316152475,14485.074817577928,8,2,Construction,6,0,18,BR002,AM016,0
47596.04952467097,59318.38923815089,3,5,Tech,4,2,19,BR012,AM028,1
24245.110227078036,73372.05114804335,1,3,Finance,45,0,4,BR010,AM028,1
39506.96692032088,14037.93929216583,6,1,Services,19,2,1,BR011,AM006,1
35113.034472230225,2535.5908938550974,2,0,Tech,15,1,2,BR004,AM028,0
92569.3107793059,94441.95186036742,9,2,Tech,9,0,9,BR001,AM018,1
10000.0,1000.0,5,0,Services,17,2,7,BR001,AM018,0
,138320.38832537655,5,1,Finance,51,1,6,BR014,AM043,1
120159.84023443724,49392.00511519047,8,0,Finance,46,1,3,BR002,AM015,1
88387.03313813945,19419.09074267699,6,2,Manufacturing,21,2,0,BR003,AM014,1
24327.0104783848,14149.847213035038,3,2,Retail,18,2,3,BR020,AM022,1
38717.32114955909,1000.0,9,1,Healthcare,6,0,11,BR012,AM014,0
12994.936795805206,,4,4,Retail,28,2,9,BR018,AM019,1
10000.0,7409.243126317164,4,4,Manufacturing,46,4,3,BR003,AM030,1
24922.34395216395,47358.92175378376,2,3,Services,8,2,14,BR004,AM019,1
17438.141384669336,9108.813683031087,3,2,Construction,13,0,31,BR008,AM039,1
35049.74824026572,37605.57930318979,4,2,Services,2,0,2,BR007,AM033,0
10000.0,44594.10582724611,7,2,Healthcare,46,0,15,BR005,AM038,1
146598.4049009027,17694.063803755827,3,0,Tech,2,4,15,BR012,AM032,0
171354.62302210153,1784.7242295411484,8,0,Healthcare,29,0,7,BR011,AM014,0
47914.55527651157,1898.2768527624328,8,0,Services,4,3,0,BR018,AM034,0
30723.137376483595,1335.0321416541824,2,1,Retail,31,4,3,BR017,AM023,0
14815.1720621744,67185.63188177979,4,3,Construction,24,3,0,BR005,AM034,1
67236.28669951987,19136.992558645492,8,1,Healthcare,28,0,5,BR014,AM019,0
46173.183345952624,79555.39343492797,1,3,Manufacturing,24,2,8,BR018,AM025,1
10000.0,28258.17951484384,1,3,Services,12,1,5,BR013,AM026,1
96732.04367996509,30165.150229585557,4,1,Construction,23,0,11,BR020,AM022,1
69159.78045469086,35962.50611708956,2,1,Healthcare,6,0,2,BR003,AM011,1
119669.54100133745,62419.13366619611,1,0,Construction,7,2,0,BR018,AM050,0
51744.16016784537,15976.037034333918,8,0,Retail,1,1,1,BR014,AM031,0
38016.16078365491,6481.940330777755,2,6,Tech,22,0,3,BR013,AM041,0
21668.100263724533,40602.992910121946,4,1,Finance,44,1,2,BR013,AM005,1
107960.73446188473,19798.835031115366,3,2,Construction,11,4,7,BR005,AM044,0
80415.6952018768,29213.859745236838,2,3,Construction,5,1,22,BR014,AM031,0
10000.0,52056.81327801784,8,2,Services,41,1,4,BR015,AM003,1
10000.0,34073.357042758646,3,1,Manufacturing,24,0,0,BR012,AM020,1
18893.910463330514,48415.90123927355,9,2,Services,53,3,17,BR015,AM015,1
66545.90891984345,39285.05834038679,5,1,Retail,1,1,0,BR015,AM031,0
174571.0187288067,67314.538481734,9,1,Construction,12,2,7,BR004,AM005,0
10000.0,61197.99744319414,3,2,Tech,55,4,16,BR017,AM014,1
36068.96520862943,38198.86105279653,5,1,Construction,27,1,8,BR013,AM022,1
19178.947990323846,56800.604288901624,6,3,Tech,15,0,26,BR016,AM047,1
140148.3421750385,103399.2123028837,9,1,Finance,12,2,0,BR016,AM019,1
73836.52829734539,28305.579685140186,8,0,Tech,54,4,28,BR018,AM042,0
72887.6018587943,26616.34583254755,2,0,Finance,42,2,13,BR014,AM042,0
25296.62284559094,72248.23911267598,2,1,Healthcare,1,0,3,BR003,AM042,1
21433.39745309396,43679.98470024549,5,2,Healthcare,3,2,9,BR016,AM007,1
12775.555686002448,3682.6919302303786,5,2,Finance,17,1,8,BR017,AM005,1
10000.0,111333.08862142684,5,2,Tech,2,2,24,BR002,AM024,1
80017.0456001324,1563.3427719502765,4,0,Manufacturing,7,2,5,BR008,AM014,0
67044.69756999692,68995.01358937612,8,5,Services,43,2,1,BR016,AM018,0
200000.0,71105.22652225777,5,2,Finance,11,3,0,BR005,AM048,0
200000.0,152998.69957115967,1,0,Healthcare,14,1,5,BR005,AM015,0
32426.063705655757,2782.740039411961,5,2,Finance,4,1,42,BR010,AM028,0
58611.32360825043,45423.17979704121,1,2,Retail,22,2,9,BR009,AM033,0
115846.86731497744,27916.880187915587,4,1,Healthcare,3,1,13,BR014,AM036,0
75790.88058836982,20071.136093062978,1,1,Manufacturing,23,2,32,BR020,AM047,1
11366.097783245861,4733.040351072832,6,1,Manufacturing,32,0,10,BR005,AM021,0
23953.07309599458,41351.545439089314,6,1,Tech,49,2,9,BR010,AM017,0
10000.0,32604.170428273883,1,1,Manufacturing,20,1,2,BR006,AM002,1
123208.95145766836,5521.693622643432,8,4,Retail,9,1,3,BR010,AM001,0
37273.90810354472,47400.617604810526,4,2,Retail,45,2,21,BR020,AM013,1
10384.149016739348,66961.59304474333,2,1,Finance,21,3,7,BR007,AM016,1
44553.18156693001,72895.59822167981,1,1,Construction,10,1,19,BR018,AM037,0
38506.81738972287,117890.72104538548,3,1,Manufacturing,9,3,0,BR019,AM015,1
17736.81849188424,26336.804827150834,7,2,Healthcare,9,2,7,BR002,AM039,0
10000.0,152957.857281726,8,0,Construction,1,1,3,BR012,AM044,1
44537.65134076408,100283.31741811159,5,2,Healthcare,2,3,3,BR020,AM020,0
29384.41696744151,17584.48177921645,7,3,Retail,2,2,19,BR003,AM050,1
59192.283238420605,8675.011211342637,2,1,Finance,8,3,18,BR006,AM014,0
29372.394416940602,28580.949106382974,4,1,Finance,15,2,22,BR014,AM003,1
76470.80445233936,25699.757734322648,6,2,Manufacturing,3,1,5,BR018,AM015,1
32110.1647608595,42868.00135288175,5,3,Tech,42,2,32,BR001,AM044,0
32924.58323920589,43779.785150014584,6,2,Tech,1,2,3,BR014,AM049,0
83710.34572919086,69312.11499974977,2,1,Manufacturing,69,5,45,BR016,AM006,0
20665.89255952468,35656.26587982516,7,1,Healthcare,1,2,14,BR019,AM009,1
10000.0,5536.670689652375,8,0,Construction,54,5,10,BR005,AM043,1
10000.0,97699.09938703278,9,0,Construction,7,1,22,BR002,AM045,1
56282.298106503426,18536.127789560094,6,1,Finance,103,2,9,BR019,AM001,0
38735.95868242718,177538.48345360768,7,0,Tech,17,3,5,BR013,AM038,1
48706.61391191506,6270.231430653019,1,4,Construction,1,2,4,BR002,AM045,1
10000.0,158804.19527523388,9,2,Tech,7,3,1,BR007,AM039,1
10000.0,4771.158687933498,6,1,Services,67,1,6,BR003,AM031,0
10000.0,13135.565200496247,4,2,Tech,8,4,15,BR016,AM036,0
17267.49046060277,2384.984906728067,9,0,Finance,10,0,1,BR001,AM037,0
35655.895026597784,61058.177207221685,1,0,Services,1,5,26,BR012,AM026,1
19919.27470244603,94955.67739289894,2,3,Manufacturing,7,1,2,BR020,AM034,1
23012.78251313725,28464.33974564412,3,0,Services,7,2,32,BR006,AM022,0
93802.46091925766,131918.3309402458,1,1,Retail,30,2,6,BR011,AM036,1
17124.10457700447,44616.39143816697,2,4,Healthcare,16,1,1,BR010,AM046,1
28861.001122892845,49713.577926021404,2,4,Construction,4,3,1,BR004,AM017,1
61234.86950878806,93351.9176502758,7,3,Services,38,2,10,BR011,AM010,1
20203.20525196719,17605.711210469526,6,0,Retail,22,0,16,BR007,AM049,1
38923.61901412341,21868.359657239547,9,1,Finance,7,3,0,BR016,AM026,0
79325.62574737227,118197.45647766464,5,0,Retail,6,2,24,BR006,AM010,0
119447.6166149867,115613.3384964712,9,1,Construction,62,2,0,BR006,AM011,1
10000.0,187501.10993348953,9,1,Tech,24,1,7,BR003,AM031,1
104466.51052168316,116056.96637809204,2,0,Retail,39,3,7,BR018,AM018,1
27100.111239821224,6812.298604376292,9,2,Healthcare,6,0,16,BR009,AM028,0
11949.41817405583,86785.29768365317,3,0,Services,21,2,8,BR010,AM035,1
24583.4786948279,26367.950681674003,3,5,Construction,1,3,4,BR017,AM049,1
156546.12390322366,234434.9595608736,9,0,Services,21,3,8,BR003,AM019,1
27139.65170669439,31959.563315879237,7,5,Tech,5,4,30,BR010,AM013,0
15944.641284019992,40353.443323101295,8,0,Construction,26,2,1,BR005,AM020,1
40139.450958306385,37727.18976034379,7,0,Retail,64,2,10,BR002,AM036,1
10985.138708624117,19411.010233731642,9,1,Services,14,5,1,BR003,AM006,1
10000.0,3899.2710819538347,8,0,Healthcare,8,3,2,BR017,AM044,1
10000.0,113000.82183172571,4,2,Finance,3,2,35,BR009,AM013,1
10000.0,81145.36405509486,2,1,Services,26,1,17,BR001,AM033,1
10000.0,7513.639295313401,5,1,Healthcare,21,0,24,BR005,AM050,0
10000.0,74977.24525641654,2,1,Retail,18,4,1,BR009,AM045,1
40963.362043032255,49154.479088305496,4,1,Finance,65,3,5,BR009,AM050,1
10000.0,26309.129357310423,2,3,Retail,91,1,14,BR006,AM020,1
16965.57263179221,14652.90145871484,5,3,Tech,30,1,10,BR006,AM047,0
90838.9650051343,98208.8734872008,6,2,Tech,5,2,1,BR016,AM043,1
25695.245665863746,60230.0266143045,1,1,Finance,70,4,5,BR009,AM023,1
44051.56334609522,39674.892155646674,8,3,Retail,10,1,2,BR017,AM010,1
10000.0,47025.14140229245,2,0,Finance,1,0,4,BR013,AM042,1
10000.0,4774.149751320714,5,3,Construction,6,2,24,BR003,AM014,1
10000.0,32115.076604107046,8,0,Retail,42,1,2,BR009,AM050,1
10000.0,10764.988020688206,5,2,Retail,5,3,4,BR014,AM048,1
13061.92474524582,11683.922387059356,3,1,Finance,12,2,7,BR003,AM004,1
10000.0,54132.61088706778,6,0,Manufacturing,7,2,0,BR004,AM014,1
10000.0,121100.05847358951,1,3,Finance,1,1,21,BR020,AM041,1
10000.0,25855.316179859066,1,0,Construction,19,3,6,BR014,AM042,0
24705.173734615164,11643.86813936405,8,2,Construction,23,1,4,BR018,AM031,0
10000.0,52312.41693806241,7,3,Healthcare,37,3,6,BR001,AM028,1
18119.24462043674,102469.69492772933,3,2,Tech,12,3,11,BR020,AM031,1
28000.207388573213,68979.60380920967,8,0,Tech,3,2,9,BR019,AM030,1
46898.29736050169,101535.32344152358,8,0,Tech,25,0,8,BR005,AM006,1
10000.0,38453.34267457681,1,2,Services,52,3,3,BR008,AM040,1
64259.769753044784,69691.3821321598,7,2,Construction,3,5,5,BR007,AM045,0
39543.747614691856,7544.898078721142,2,1,Manufacturing,4,3,11,BR016,AM007,0
10000.0,21406.59974939607,2,3,Tech,9,2,20,BR011,AM032,0
82725.38793952363,24677.876008773917,2,2,Tech,25,3,1,BR008,AM042,0
101467.74185515712,35799.888526026516,5,0,Tech,17,4,18,BR006,AM026,0
10000.0,132307.57386386264,7,1,Tech,29,1,15,BR013,AM012,1
12967.073725146032,103691.48993908124,4,1,Tech,1,2,13,BR011,AM014,1
65637.4073290657,7223.867931442972,4,1,Services,39,1,6,BR015,AM041,0
55174.28960857233,9484.81327464748,9,0,Manufacturing,105,3,8,BR001,AM043,1
10000.0,22130.362018347198,9,1,Construction,1,2,6,BR004,AM030,1
10000.0,17176.92783019987,7,2,Manufacturing,16,2,7,BR020,AM009,1
18511.40440097479,47695.85973631661,4,0,Retail,32,0,9,BR017,AM014,1
26506.502586744577,116536.90878486185,8,0,Healthcare,15,3,6,BR008,AM020,1
38520.07336234208,163893.54254377607,3,2,Construction,21,2,8,BR007,AM004,1
18412.502520014048,53008.48129076236,3,1,Tech,60,1,10,BR018,AM025,1
24835.644368836704,91057.10758191615,7,1,Retail,18,1,3,BR003,AM003,1
55049.1576155937,37243.31251366809,9,1,Healthcare,6,3,12,BR016,AM037,0
,11680.339204494194,4,2,Retail,32,0,35,BR012,AM028,1
11637.46487529589,37189.235773235196,4,2,Finance,11,1,2,BR011,AM010,1
49979.67499824103,40493.331762692505,1,0,Retail,8,5,25,BR006,AM010,1
90230.67017322454,67828.53866427919,1,2,Retail,6,3,5,BR005,AM044,0
28671.164488336035,12415.56786768238,3,3,Tech,1,3,24,BR010,AM020,0
30381.180094122756,22967.855818323085,7,2,Finance,64,3,5,BR001,AM016,1
10000.0,22629.9953581848,9,1,Healthcare,19,2,12,BR015,AM005,1
23725.729843342033,160248.1476407537,4,4,Retail,74,2,8,BR011,AM008,1
30424.2719622116,29344.39987064148,2,0,Manufacturing,47,2,13,BR001,AM013,0
,70344.03410000599,6,3,Tech,1,2,12,BR014,AM022,1
12546.984475141753,69477.25823794235,6,1,Retail,6,1,31,BR011,AM008,1
18946.59939209888,,9,0,Retail,9,1,3,BR007,AM029,0
,42416.3832827693,4,2,Finance,16,1,26,BR004,AM032,1
15548.99045024543,112358.88797050451,8,2,Manufacturing,30,3,2,BR014,AM044,1
,32236.684790736414,3,4,Healthcare,27,1,15,BR008,AM024,1
15869.969209279307,145128.043822643,2,0,Services,104,3,6,BR008,AM022,1
10000.0,12069.0822759555,9,2,Services,61,1,0,BR018,AM019,1
88483.19599772099,3852.6439794551575,6,0,Manufacturing,4,1,0,BR010,AM025,0
36015.95255518239,111029.00320191498,8,4,Healthcare,47,4,7,BR004,AM011,1
45465.31831572126,94088.97863714826,9,4,Services,44,6,0,BR007,AM048,1
62268.36129511165,245245.40483717097,1,2,Construction,20,2,29,BR016,AM024,1
27601.456873955405,56877.03637242382,1,1,Healthcare,9,3,1,BR007,AM020,1
10000.0,137983.9618031235,5,3,Construction,5,2,6,BR013,AM049,1
30810.3345317929,87708.45375964681,9,2,Healthcare,5,1,4,BR003,AM039,1
35356.92231485494,93031.79587750738,7,3,Construction,9,1,7,BR018,AM045,1
,42098.78562839342,7,0,Finance,16,1,2,BR009,AM021,1
22601.385975319285,24092.847994418204,2,3,Services,21,3,20,BR019,AM029,0
10000.0,136329.60666603473,3,0,Construction,9,2,0,BR004,AM009,1
13350.487210468156,28292.008832057607,4,2,Construction,10,3,8,BR008,AM027,1
18044.59301898494,38698.27423191223,2,4,Services,1,4,4,BR017,AM008,1
41528.98446487446,29539.84720374051,9,0,Manufacturing,1,4,2,BR015,AM034,1
